name,description,open_time,close_time,entry_price,latitude,longitude,visit_count,provinces,city,subdistrict,street_name,postal_code,categories,facilities,title,url_image_1,url_image_2,url_image_3,url_video_1,url_video_2,url_video_3
Taman Nasional Gunung Gede Pangrango,"Taman Nasional ini memiliki dua gunung, Gede dan Pangrango, serta berbagai keanekaragaman hayati. Tempat favorit bagi pendaki dan pecinta alam, taman ini menawarkan jalur pendakian yang menantang serta pemandangan alam yang luar biasa. Didirikan pada tahun 1980, taman ini juga melindungi berbagai spesies flora dan fauna langka. Pengunjung bisa menikmati air terjun, hutan hujan tropis, dan padang rumput subalpin.",06:00,18:00,15000,-6.737285327311483,107.00530702324043,25000,Jawa Barat,Cianjur,Cipanas,Jl. Kebun Raya Cibodas,43253,Alam,"Area Parkir, Toilet, Tempat Ibadah, Pusat Informasi",Menaklukkan Puncak Gunung Gede dan Pangrango,https://media.suara.com/pictures/970x544/2020/11/06/54726-taman-nasional-gunung-gede-pangrango.jpg,https://img.okezone.com/content/2021/02/28/406/2369778/gunung-gede-pangrango-wisata-taman-nasional-terpopuler-di-2020-IR3STvg3ZU.jpg,https://asset.kompas.com/crops/ie5xo9fTI3x9OrYgYDJaZTwH3Z8=/79x0:924x563/750x500/data/photo/2018/06/17/38607546.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/TN-Gunung-gede1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/TN-Gunung-gede2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/TN-Gunung-gede3.mp4
Kampung Naga,"Kampung Naga adalah desa adat yang masih mempertahankan tradisi dan budaya Sunda yang kental. Terletak di Tasikmalaya, desa ini menawarkan suasana yang asri dan tradisional. Rumah-rumah di Kampung Naga dibangun dengan arsitektur tradisional dan terbuat dari bahan-bahan alami seperti bambu dan ijuk. Pengunjung dapat belajar tentang kehidupan sehari-hari masyarakat Sunda, adat istiadat, dan berbagai upacara tradisional yang masih dilestarikan.",08:00,17:30,0,-7.360958056874943,107.99235747238158,10000,Jawa Barat,Tasikmalaya,Salawu,Jl. Kampung Naga,46471,Seni dan Budaya,"Area Parkir, Toilet, Pusat Informasi, Area Makanan",Menyelami Tradisi dan Budaya di Kampung Naga,https://cdn.antaranews.com/cache/1200x800/2016/07/20160714kampung_naga.jpg,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/12/06/3043536768.png,https://gentrapriangan.com/wp-content/uploads/2019/01/IMG_20190115_112816.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/kampung-naga1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/kampung-naga2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/kampung-naga3.mp4
Situ Patenggang,"Situ Patenggang adalah danau alami yang terletak di Ciwidey. Pemandangan yang indah dan udara yang sejuk membuatnya menjadi tempat favorit untuk bersantai. Terletak di ketinggian 1.600 meter di atas permukaan laut, danau ini dikelilingi oleh kebun teh yang hijau. Pengunjung dapat menikmati perahu dayung, piknik di tepi danau, atau hanya menikmati pemandangan alam yang tenang dan menenangkan.",06:00,18:00,20000,-7.167856049521982,107.35892215483076,40000,Jawa Barat,Bandung,Rancabali,Jl. Situ Patengan,40973,Alam,"Area Parkir, Toilet, Warung Makanan, Tempat Piknik",Keindahan Situ Patenggang di Tengah Sejuknya Ciwidey,https://ik.imagekit.io/tvlk/blog/2018/08/Bandung-Situ-Patenggang-1126603460.jpg,https://img.okezone.com/content/2023/02/16/408/2766122/situ-patenggang-lokasi-fasilitas-dan-harga-tiket-masuk-MHTGT5EN2K.jpg,https://static.promediateknologi.id/crop/0x0:0x0/0x0/webp/photo/p2/74/2024/01/07/Danau-SItu-PatenggangPi3_-3871578930.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/Situ-patenggang1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/Situ-patenggang2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/Situ-patenggang3.mp4
Gunung Papandayan,"Gunung Papandayan adalah gunung berapi yang terletak di Garut. Terkenal dengan kawahnya yang aktif dan pemandangan yang menakjubkan, gunung ini menawarkan pengalaman mendaki yang menarik. Selain kawah aktif, ada juga padang edelweiss yang luas, hutan mati yang eksotis, dan berbagai spot foto menarik. Fasilitas pendukung seperti area parkir, toilet, dan warung makan tersedia di area basecamp.",00:00,23:59,30000,-7.31931403971172,107.73104900511822,30000,Jawa Barat,Garut,Cisurupan,Jl. Papandayan,44163,Alam,"Area Parkir, Toilet, Area Makanan, Tempat Ibadah",Petualangan Menantang di Gunung Papandayan,https://www.ciwideyoutbound.com/co/assets/images/papandayan/banner.png,https://asset.kompas.com/crops/vgrS-pfKafSjyKGUmsIc7LBGrIA=/0x0:999x666/750x500/data/photo/2021/08/25/61263bf38df6c.jpg,https://www.jelajahgarut.com/wp-content/uploads/2020/11/Papandayan-2-1024x683.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/gunung-papandayan1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/gunung-papandayan2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/gunung-papandayan3.mp4
Curug Cikaso,"Curug Cikaso adalah air terjun yang terletak di Sukabumi, terkenal dengan tiga aliran air terjunnya yang indah. Air terjun ini mengalir ke kolam besar dengan air yang jernih dan dikelilingi oleh hutan hijau yang lebat. Pengunjung dapat berenang di kolam alami dan menikmati keindahan alam yang tenang dan damai. Akses menuju lokasi cukup menantang, tetapi sepadan dengan pemandangan yang ditawarkan.",07:00,17:00,10000,-7.360476787713436,106.61757732325124,12000,Jawa Barat,Sukabumi,Cibitung,Jl. Curug Cikaso,43172,Alam,"Area Parkir, Toilet, Area Makanan",Keindahan Tersembunyi di Curug Cikaso Sukabumi,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhDE3Z_EFzAwpPZmDLQ8mpmMMPyykvdrKijdKLTcLShzqRMcRn2T8_i8pprcsdBwQUPhgm5RSUwIvcfCyZjhXotxXx6D5jqzvZSwfFY8_FJBlSnkOj-3F6lTTyOdDoqBIo9J91Ssr7FIZeDPt51tARqnT3Gor-ery5PYLT7WAW8SgrqR0eJtPs3uJUh1J4/s640/Curug%20Cikaso%20yang%20ada%20di%20Sukabumi%20Jawa%20Barat%20(instagram@sukabumiexplore).jpeg,https://cdn.idntimes.com/content-images/community/2023/03/25037563-144620779574200-6194223588300554240-n-fccb20d1ebcde7f1a610e12da6ee3b31-f856474213a3d00881a17a1fbf73f346_600x400.jpg,https://sumeks.disway.id/upload/fcdd50934e4f402fd50acc5b38a809ef.jpeg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-cikaso1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-cikaso2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-cikaso3.mp4
Bukit Moko,"Bukit Moko adalah tempat terbaik untuk menikmati pemandangan Bandung dari ketinggian. Terletak di Cimenyan, Bukit Moko menawarkan pemandangan kota Bandung yang spektakuler terutama saat matahari terbit. Pengunjung dapat menikmati udara segar dan suasana tenang, serta mengambil foto di berbagai spot menarik yang disediakan. Tempat ini juga menjadi favorit bagi para fotografer untuk menangkap keindahan alam.",08:00,17:00,15000,-6.8421482904714095,107.67682865268982,20000,Jawa Barat,Bandung,Cimenyan,Jl. Bukit Moko,40197,Alam,"Area Parkir, Toilet, Area Makanan",Menikmati Indahnya Malam di Bukit Moko Bandung,https://asset.kompas.com/crops/cfV3wHtVnDdw5JYUC0dnu9CFzpg=/0x11:984x667/750x500/data/photo/2022/07/25/62dec8bced040.jpg,https://asset.kompas.com/crops/Xco2cNjODoH6-4JS5S_iO7iNZ7M=/32x0:969x625/750x500/data/photo/2023/06/16/648c08ed124df.jpg,https://garuda.industry.co.id/uploads/berita/detail/64236.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/bukit-moko1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/bukit-moko2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/bukit-moko3.mp4
Situ Bagendit,"Situ Bagendit adalah danau alami di Garut yang menawarkan pemandangan indah dan aktivitas rekreasi seperti naik perahu dan memancing. Legenda lokal menyebutkan bahwa danau ini merupakan hasil dari tangisan seorang wanita bernama Bagendit. Di sekitar danau, terdapat area piknik dan taman bermain untuk anak-anak. Danau ini juga dikelilingi oleh sawah dan pepohonan yang menambah keindahan alamnya.",08:00,17:00,15000,-7.161314171438976,107.94101972106373,1200,Jawa Barat,Garut,Banyuresmi,Jl. Sukamukti,44191,Alam,"Area Parkir, Toilet, Area Makanan",Rekreasi Seru di Danau Situ Bagendit Garut,https://static.promediateknologi.id/crop/0x172:1064x952/750x500/webp/photo/p1/935/2023/12/05/Situ-Bagendit-861094057.jpg,https://asset.kompas.com/crops/qndOyXKD_fDRyAHMEzpo38Tr8pU=/0x0:1071x714/750x500/data/photo/2022/06/02/629833911c171.jpeg,https://bandungbarat.net/wp-content/uploads/2023/01/SITU-BAGENDIT-GARUT-3.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/situ-bagendit1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/situ-bagendit2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/situ-bagendit3.mp4
Curug Pelangi,"Curug Pelangi merupakan salah satu destinasi wisata alam yang menakjubkan di Jawa Barat. Curug ini menawarkan pemandangan yang menakjubkan dengan air terjun yang indah dan airnya yang jernih berkilauan di bawah sinar matahari. Nama ""Pelangi"" diambil karena sering terlihat pelangi di atas curug pada pagi hari ketika sinar matahari menyinari embun di sekitar air terjun. Untuk mencapai curug ini, pengunjung akan melewati trekking yang menantang di dalam hutan yang rimbun, sehingga menyajikan petualangan yang menarik bagi para pendaki.",07:00,17:00,15000,-6.798706253866361,107.57604072994604,20000,Jawa Barat,Bandung Barat,Cisarua,Jl. Kolonel Matsuri,40551,Alam,"Area Parkir, Toilet, Area Makanan, Penginapan",Petualangan Menantang di Curug Pelangi: Menyaksikan Keindahan Alam dan Pelangi yang Memukau,https://blog.pigijo.com/wp-content/uploads/2023/05/Curug-Pelangi-Cimahi.jpg,https://salsawisata.com/wp-content/uploads/2022/08/Lokasi-Curug-Pelangi-Cimahi.jpg,https://wisato.id/wp-content/uploads/2022/11/Curug-Pelangi-Cimahi-2.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-pelangi1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-pelangi2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-pelangi3.mp4
Puncak Bogor,"Puncak adalah daerah pegunungan di Bogor yang terkenal dengan pemandangan alamnya yang indah dan kebun teh yang luas. Terletak di ketinggian, Puncak menawarkan udara sejuk dan pemandangan yang menenangkan. Tempat ini juga populer sebagai destinasi wisata keluarga dan pasangan, dengan banyaknya villa dan resort di sekitarnya. Selain menikmati pemandangan, pengunjung juga dapat menjelajahi kebun teh dan melakukan berbagai aktivitas rekreasi.",00:00,23:59,0,-6.702839580877355,106.99899964673406,70000,Jawa Barat,Bogor,Cisarua,Jl. Raya Puncak,16750,Alam,"Area Parkir, Toilet, Area Makanan, Penginapan",Menikmati Keindahan dan Kesegaran Udara di Puncak Bogor,https://static.promediateknologi.id/crop/0x0:0x0/0x0/webp/photo/p2/247/2024/06/03/Puncak-Bogor-3651654378.jpg,https://asset.kompas.com/crops/Y_dTv9bhyTl_3LSqdpfqo6AFCOg=/0x498:1080x1218/750x500/data/photo/2022/07/12/62cd2e8a8a1f0.jpg,https://pict-a.sindonews.net/dyn/850/pena/news/2023/05/01/171/1085335/mengapa-puncak-bogor-jadi-destinasi-wisata-favorit-warga-jakarta-ini-alasannya-fff.jpeg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/puncak-bogor1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/puncak-bogor2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/puncak-bogor3.mp4
Museum Sri Baduga,"Museum Sri Baduga adalah museum sejarah dan budaya yang menyimpan koleksi artefak dari masa prasejarah hingga masa modern di Jawa Barat. Didirikan pada tahun 1974, museum ini menampilkan berbagai koleksi yang mencakup sejarah alam, arkeologi, etnografi, dan seni. Selain itu, museum ini juga mengadakan berbagai pameran temporer dan kegiatan edukatif untuk pengunjung dari segala usia. Terletak di Bandung, museum ini mudah diakses dan merupakan salah satu destinasi edukatif yang populer.",08:00,18:00,3000,-6.937593569852552,107.60350706925828,8000,Jawa Barat,Bandung,Astanaanyar,Jl. BKR No.185,40243,Sejarah,"Area Parkir, Toilet, Pusat Informasi",Menyelami Sejarah Jawa Barat di Museum Sri Baduga,https://asset.kompas.com/crops/_Rz_vrPJji7Z7jJdlZlfoZqZxYg=/0x78:1920x1358/780x390/data/photo/2023/03/06/64055c477df26.jpeg,https://img.bandung.go.id/images/news/2022/08/28/galeri/166165976588.jpeg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2022/08/14/3343999457.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/museum-sri-baduga1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/museum-sri-baduga2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/museum-sri-baduga3.mp4
Curug Malela,"Curug Malela adalah air terjun besar yang sering disebut sebagai 'Niagara Mini' karena kemegahannya. Terletak di Bandung Barat, air terjun ini menawarkan pemandangan yang spektakuler dengan aliran air yang kuat. Untuk mencapai lokasi, pengunjung harus melakukan trekking ringan yang menambah petualangan. Air terjun ini dikelilingi oleh hutan yang rimbun, memberikan suasana yang sejuk dan alami. Tempat ini cocok untuk pecinta alam dan fotografi.",08:00,17:00,10000,-7.018241161456558,107.20720534316858,5000,Jawa Barat,Bandung Barat,Gununghalu,Jl. Curug Malela,40565,Alam,"Area Parkir, Toilet, Area Makanan","Keindahan Megah di Curug Malela, 'Niagara Mini' Jawa Barat",https://asset.kompas.com/crops/y3Ya-6wr-M9EWmPpctLSSGby0Vw=/4x0:1280x851/750x500/data/photo/2020/10/17/5f8ac71ebf7c3.jpeg,https://cdn1-production-images-kly.akamaized.net/gS_oo4ORMV3w5rfNYbw2ynN2kjA=/1200x900/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/4142901/original/073370400_1662002708-curug_malela__instagram_wisata_bandungbarat_.jpg,https://asset.kompas.com/crops/LodRp5ebkC0XuucohMnRX85jrYk=/2x0:1000x665/750x500/data/photo/2020/10/17/5f8ac7f1b0891.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-malela1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-malela2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/curug-malela3.mp4
Gedung Sate,"Gedung Sate adalah gedung ikonik di Bandung yang menjadi pusat pemerintahan provinsi Jawa Barat. Dikenal dengan ornamen sate di puncaknya, gedung ini merupakan salah satu contoh arsitektur kolonial Belanda yang paling terkenal di Indonesia. Dibangun pada tahun 1920, gedung ini kini juga berfungsi sebagai tempat wisata dengan museum yang terbuka untuk umum. Pengunjung dapat mempelajari sejarah pembangunan gedung dan menikmati pemandangan kota dari atapnya.",08:00,16:00,0,-6.902470161699565,107.61870179379493,25000,Jawa Barat,Bandung,Bandung Wetan,Jl. Diponegoro No.22,40115,Sejarah,"Area Parkir, Toilet, Pusat Informasi",Mengagumi Arsitektur Unik Gedung Sate Bandung,https://img.bandung.go.id/images/news/2022/09/06/header/166247054561-hjkb212-mengenal-gedung-sate-oh-ternyata-ini-asal-usul-namanya.jpeg,https://static.promediateknologi.id/crop/0x0:0x0/0x0/webp/photo/p3/22/2024/03/07/zyro-image-21-2676555699.png,https://mediaim.expedia.com/destination/1/1c25c882ca5bc7f3f8e3b75ca1e8462c.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/gedung-sate1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/gedung-sate2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/gedung-sate3.mp4
Pantai Santolo,"Pantai Santolo adalah pantai yang indah di Garut dengan pasir putih dan air laut yang jernih. Cocok untuk berjemur, berenang, dan menikmati pemandangan alam. Pantai ini juga terkenal dengan sunrise dan sunset yang menakjubkan. Di sekitar pantai terdapat warung makanan yang menawarkan hidangan laut segar, serta area bermain untuk anak-anak. Akses ke pantai ini mudah dan dilengkapi dengan berbagai fasilitas untuk kenyamanan pengunjung.",06:00,18:00,10000,-7.649381187193202,107.68771780855027,2000,Jawa Barat,Garut,Cikelet,Jl. Pantai Santolo,44177,Alam,"Area Parkir, Toilet, Area Makanan",Menikmati Keindahan Pantai Santolo Garut,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/06/28/FotoJet-2023-06-28T000525652-1080841542.jpg,https://bobobox.com/blog/wp-content//uploads/elementor/thumbs/pantai-santolo-garut-q5nt1cv4n12jy3rfit03hn6c9h86b8vt1ou6aw09gk.jpg,https://disparbud.garutkab.go.id/wp-content/uploads/2024/02/1687402642_300320015932_IMG_20190708_161757.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/pantai-santolo1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/pantai-santolo2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_barat/pantai-santolo3.mp4
Candi Borobudur,"Candi Borobudur adalah candi Buddha terbesar di dunia yang terletak di Magelang, Jawa Tengah. Candi ini merupakan salah satu situs warisan dunia UNESCO dan dibangun pada abad ke-9 oleh Dinasti Syailendra. Setiap tahun, Candi Borobudur menjadi pusat perayaan Waisak dan menarik wisatawan dari berbagai penjuru dunia.",06:30,16:30,115000,-7.607871477392875,110.20375138371732,25000,Jawa Tengah,Magelang,Borobudur,Jl. Badrawati,56553,Sejarah,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh, Tempat Ibadah",Mengagumi Keindahan dan Keagungan Candi Borobudur: Menyusuri Sejarah dan Spiritualitas di Situs Warisan Dunia,https://fatek.umsu.ac.id/wp-content/uploads/2023/06/Candi-Borobudur-Makna-Yang-Terkandung-di-Dalamnya.jpg,https://pict.sindonews.net/dyn/850/pena/news/2022/12/13/174/968051/5-candi-buddha-tertua-di-indonesia-dari-borobudur-hingga-muara-takus-etm.jpg,https://borobudurpark.com/wp-content/uploads/2017/02/borobudur1-768x512.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/candi-borobudur1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/candi-borobudur2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/candi-borobudur3.mp4
Dieng Plateau,"Dieng Plateau merupakan dataran tinggi yang memiliki banyak objek wisata alam seperti kawah, telaga, dan candi-candi peninggalan Hindu. Dataran tinggi ini terletak di ketinggian 2.000 meter di atas permukaan laut, sehingga memiliki udara yang sejuk dan pemandangan yang mempesona. Selain itu, Dieng juga terkenal dengan fenomena unik berupa anak-anak berambut gimbal.",00:00,23:59,150000,-7.214926047509201,109.89944724804832,15000,Jawa Tengah,Wonosobo,Dieng,Jl. Dieng No.1,56354,Alam,"Area Parkir, Toilet, Area Makanan, Penginapan, Pusat Informasi","Menjelajahi Keindahan Dataran Tinggi Dieng yang Menakjubkan: Dari Kawah hingga Telaga, Pemandangan yang Memukau",https://www.indonesia.travel/content/dam/indtravelrevamp/en/destinations/java/central-java/dieng-plateau/dieng.jpg,https://diengplateau.com/wp-content/uploads/2020/04/IMG_8346-scaled.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/Arjuna_Temple_Complex_in_the_Dieng_Plateau.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/dieng1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/dieng2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/dieng3.mp4
Keraton Kasunanan Surakarta,"Keraton Kasunanan Surakarta adalah istana resmi dari Kesunanan Surakarta yang kaya akan sejarah dan budaya Jawa. Dibangun pada tahun 1745 oleh Pakubuwono II, keraton ini menyimpan berbagai koleksi benda-benda bersejarah, seperti gamelan, keris, dan lukisan-lukisan kuno. Keraton juga menjadi pusat kegiatan seni dan budaya tradisional Jawa, seperti tari dan wayang.",09:00,14:00,20000,-7.577736374704217,110.82790291548338,5000,Jawa Tengah,Surakarta,Ps. Kliwon,Jl. Kamandungan,57144,Seni dan Budaya,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh",Menyelami Sejarah dan Budaya di Keraton Kasunanan Surakarta: Keindahan Seni dan Tradisi Jawa di Istana Megah,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Keraton_Surakarta.jpg/250px-Keraton_Surakarta.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2022/12/17/1038268006.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Keraton_Kasunanan_Surakarta_Hadiningrat.jpg/1280px-Keraton_Kasunanan_Surakarta_Hadiningrat.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/keraton-kasunanan1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/keraton-kasunanan2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/keraton-kasunanan3.mp4
Museum Kereta Api Ambarawa,"Museum Kereta Api Ambarawa adalah museum yang menyimpan koleksi lokomotif tua dan sejarah perkeretaapian Indonesia. Berlokasi di bekas stasiun kereta api Ambarawa, museum ini menawarkan pengalaman unik dengan perjalanan kereta wisata yang menggunakan lokomotif uap asli. Museum ini juga memiliki berbagai pameran tentang perkembangan transportasi kereta api di Indonesia.",08:00,17:00,20000,-7.264588413321751,110.40468353055353,30000,Jawa Tengah,Semarang,Ambarawa,Jl. Stasiun No.1,50614,Sejarah,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh",Mengunjungi Sejarah Perkeretaapian di Museum Kereta Api Ambarawa: Perjalanan Nostalgia dengan Lokomotif Uap,https://bobobox.com/blog/wp-content//uploads/2020/02/harga-tiket-masuk-museum-kereta-api-ambarawa.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgv0cukbc67LVaNepNBrSwGgP-rYbWzUq-4DuMgvmFnv-UU1ZnMm8QD1VBIz1_2MegaWFZK1cvdm2RUucg030N2jQdvv9V0lRPavPcElH7oDnMiaLUs2TJ2ezkttPm1nH5yL2InakKEd_MUYN5droFWl43eSRUQR4ZOagEKp9Khk4capIpbfGMHseINDxI/s640/Museum%20Kereta%20Api%20Ambarawa%20(instagram@pesona_kabsemarang).jpeg,https://asset.kompas.com/crops/Sh_NJnewhlUzysjYuWZGgm7o6Kc=/63x0:1410x898/750x500/data/photo/2021/09/29/6153df663bba2.jpeg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/museum-ambarawa1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/museum-ambarawa2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/museum-ambarawa3.mp4
Pantai Kartini,"Pantai Kartini adalah pantai yang terletak di Jepara, Jawa Tengah, yang terkenal dengan keindahan alamnya dan memiliki taman kura-kura besar. Pantai ini dinamakan sesuai dengan pahlawan nasional R.A. Kartini yang berasal dari Jepara. Selain menikmati pantai yang bersih dan tenang, pengunjung juga bisa mengunjungi akuarium raksasa dan belajar tentang kehidupan laut di taman kura-kura.",07:00,19:00,10000,-6.589179564408557,110.64609942937172,8000,Jawa Tengah,Jepara,Kartini,Jl. Pantai Kartini,59418,Alam,"Area Parkir, Toilet, Area Makanan, Tempat Ibadah, Wahana Permainan",Bersenang-senang di Pantai Kartini dan Taman Kura-kura Besar: Tempat Wisata yang Ramah Keluarga di Jepara,https://imgcdn.solopos.com/@space/2023/07/Kura-kura-Ocean-Park-Jepara.jpg,https://upload.wikimedia.org/wikipedia/id/thumb/e/e8/Pantai_Kartini_Jepara_Indonesia.jpg/800px-Pantai_Kartini_Jepara_Indonesia.jpg,https://travellingindonesia.com/wp-content/uploads/2022/07/Pantai-Kartini-Kab.-Jepara-Jawa-Tengah-Dok.-.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/pantai-kartini1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/pantai-kartini2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/pantai-kartini3.mp4
Gunung Merbabu,"Gunung Merbabu adalah gunung berapi yang terletak di Jawa Tengah, terkenal sebagai tempat pendakian dengan pemandangan alam yang indah. Dengan ketinggian 3.145 meter di atas permukaan laut, Merbabu menawarkan jalur pendakian yang menantang dengan panorama yang spektakuler, termasuk pemandangan gunung-gunung lain di sekitarnya seperti Merapi dan Sindoro. Pendakian di sini biasanya memakan waktu 7-10 jam.",00:00,23:59,10000,-7.45499976494516,110.43996330796077,5000,Jawa Tengah,Boyolali,Selo,Jl. Merbabu,57363,Alam,"Area Parkir, Toilet, Pusat Informasi",Pendakian Seru dan Menantang di Gunung Merbabu: Menikmati Keindahan Alam dari Puncak Tertinggi,https://cdn.idntimes.com/content-images/community/2020/08/hipwee-gunung-merbabu-jejak-mata-backpacker-005-1-750x422-8e06fecb0c3dbd98d55354f2316f9474_600x400.jpg,https://beritajateng.tv/wp-content/uploads/2023/11/Gunung.jpeg,https://asset.kompas.com/crops/hTpZZBryFNTz2xxGBTh7izJoWbc=/0x0:780x520/750x500/data/photo/2019/06/19/945530178.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/gn-merbabu1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/gn-merbabu2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/gn-merbabu3.mp4
Kota Lama Semarang,Kota Lama Semarang adalah kawasan bersejarah di Semarang yang menampilkan arsitektur kolonial Belanda dan merupakan tempat favorit untuk fotografi. Kawasan ini sering disebut sebagai 'Little Netherlands' dan memiliki banyak bangunan bersejarah seperti Gereja Blenduk dan Marba. Pengunjung dapat menikmati suasana tempo dulu sambil menikmati kafe dan restoran yang menyajikan kuliner khas Semarang.,00:00,23:59,0,-6.968299196217124,110.42843602325242,10000,Jawa Tengah,Semarang,Semarang Utara,Jl. Letjen Suprapto,50174,Sejarah,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh, Area Makanan",Menjelajahi Pesona Arsitektur Kolonial di Kota Lama Semarang: Perjalanan Fotografi di 'Little Netherlands',https://bobobox.com/blog/wp-content//uploads/2023/06/Mengungkap-Sejarah-Kota-Lama-Semarang.jpg,https://img.alinea.id/img/content/2019/11/27/57363/intip-pesona-kota-lama-semarang-yang-otentik-QM1F0yZNR1.jpg,https://cdn.antaranews.com/cache/800x533/2019/08/26/antarafoto-revitalisasi-kawasan-kota-lama-semarang-260819-ast-2.jpg,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/kota-lama-semarang1.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/kota-lama-semarang2.mp4,https://storage.googleapis.com/provinces_url/video_url/jawa_tengah/kota-lama-semarang3.mp4
